CPP.L1:6-06,,CSTA
CPP.L1:6-06,,CSTA
CPP.L1:6-06,,CSTA
CPP.L1:6-06,,CSTA
CPP.L1:6-06,,CSTA
CPP.L1:6-06,,CSTA
CPP.L1:6-06,,CSTA
CPP.L1:6-06,,CSTA
CPP.L1:6-06,,CSTA
CPP.L1:6-06,,CSTA
CPP.L1:6-06,,CSTA
CPP.L1:6-06,,CSTA
CPP.L1:6-06,,CSTA
CPP.L1:6-06,,CSTA
CPP.L1:6-06,,CSTA
CPP.L1:6-06,,CSTA
CPP.L1:6-06,,CSTA
CPP.L1:6-06,,CSTA
CPP.L1:6-06,,CSTA
CPP.L1:6-06,,CSTA
CPP.L1:6-06,,CSTA
CPP.L1:6-06,,CSTA
CPP.L1:6-5,,CSTA
CPP.L1:6.05,,CSTA
CPP.L1:6.05,,CSTA
CPP.L1:6.05,,CSTA
CPP.L1:6.05,,CSTA
CPP.L1:6.05,,CSTA
CPP.L1.3-04,,CSTA
CPP.L1.3-04,,CSTA
CPP.L1.3-04,,CSTA
CPP.L1.3-04,,CSTA
CPP.L2-06,,CSTA
CPP.L2-06,,CSTA
CPP.L2-06,,CSTA
CPP.L2-06,,CSTA
CPP.L2-08,,CSTA
CPP.L2-08,,CSTA
CPP.L2-08,,CSTA
CPP.L2-08,,CSTA
CT. L1:3-01,,CSTA
CT. L1:3-01,,CSTA
CT. L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-01,,CSTA
CT.L1:3-02,,CSTA
CT.L1:3-02,,CSTA
CT.L1:3-02,,CSTA
CT.L1:3-02,,CSTA
CT.L1:3-02,,CSTA
CT.L1:3-03,,CSTA
CT.L1:3-03,,CSTA
CT.L1:3-03,,CSTA
CT.L1:3-03,,CSTA
CT.L1:3-03,,CSTA
CT.L1:3-03,,CSTA
CT.L1:3-03,,CSTA
CT.L1:3-03,,CSTA
CT.L1:3-03,,CSTA
CT.L1:3-05,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-01,,CSTA
CT.L1:6-02,,CSTA
CT.L1:6-02,,CSTA
CT.L1:6-02,,CSTA
CT.L1:6-02,,CSTA
CT.L1:6-02,,CSTA
CT.L1:6-02,,CSTA
CT.L1:6-02,,CSTA
CT.L1:6-02,,CSTA
CT.L1:6-02,,CSTA
CT.L1:6-02,,CSTA
CT.L1:6-02,,CSTA
CT.L1:6-02,,CSTA
CT.L1:6-02,,CSTA
CT.L1:6-02,,CSTA
CT.L1:6-02,,CSTA
CT.L1:6-03,,CSTA
CT.L1:6-05,,CSTA
CT.L1:6-05,,CSTA
CT.L1:6-05,,CSTA
CT.L1:6-05,,CSTA
CT.L1:6-05,,CSTA
CT.L1:6-05,,CSTA
CT.L1:6-05,,CSTA
CT.L1:6-05,,CSTA
CT.L1:6-05,,CSTA
CT.L1:6-05,,CSTA
CT.L1:6.01,,CSTA
CT.L1:6.01,,CSTA
CT.L1:6.01,,CSTA
CT.L1:6.01,,CSTA
CT.L1:6.01,,CSTA
CT.L1:6.02,,CSTA
CT.L1:6.02,,CSTA
CT.L1:6.02,,CSTA
CT.L1:6.02,,CSTA
CT.L1:6.02,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-01,,CSTA
CT.L2-03,,CSTA
CT.L2-03,,CSTA
CT.L2-03,,CSTA
CT.L2-03,,CSTA
CT.L2-03,,CSTA
CT.L2-03,,CSTA
CT.L2-03,,CSTA
CT.L2-03,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-06,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-07,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-08,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
CT.L2-12,,CSTA
